reporting_month,store_region,store_name,fc_name,fill_rate_pct,stockout_rate_pct,on_time_delivery_pct,inventory_turnover,avg_lead_time_days,transport_cost_per_unit,perfect_order_pct,days_inventory_on_hand
2025-08,Eastern,Staples Store Montreal #54,Mississauga FC,60.33,66.67,50.0,,7.0,33.08,50.0,
2025-08,Eastern,Staples Store Montreal #54,Richmond Hill FC,89.9,12.5,100.0,,4.13,26.43,100.0,
2025-08,Eastern,Staples Store Montreal #54,Calgary FC,97.2,22.22,88.89,,5.0,17.81,77.78,
2025-08,Eastern,Staples Store Montreal #54,Montreal FC,84.28,16.67,83.33,,4.67,25.45,66.67,
2025-08,Eastern,Staples Store Montreal #55,Toronto FC,75.35,33.33,66.67,,4.67,35.86,66.67,
2025-08,Eastern,Staples Store Montreal #55,Mississauga FC,100.0,0.0,100.0,,4.5,22.11,100.0,
2025-08,Eastern,Staples Store Montreal #55,Richmond Hill FC,92.06,20.0,100.0,,4.25,27.13,75.0,
2025-08,Eastern,Staples Store Montreal #55,Calgary FC,100.0,0.0,50.0,,5.5,26.81,50.0,
2025-08,Eastern,Staples Store Montreal #55,Montreal FC,100.0,0.0,100.0,,5.86,29.38,71.43,
2025-08,Eastern,Staples Store Ottawa #31,Toronto FC,100.0,0.0,100.0,,5.5,24.65,100.0,
2025-08,Eastern,Staples Store Ottawa #31,Mississauga FC,79.41,25.0,66.67,,6.67,40.13,66.67,
2025-08,Eastern,Staples Store Ottawa #31,Richmond Hill FC,100.0,0.0,100.0,,4.5,19.06,100.0,
2025-08,Eastern,Staples Store Ottawa #31,Calgary FC,92.46,28.57,100.0,,4.25,19.07,100.0,
2025-08,Eastern,Staples Store Ottawa #31,Montreal FC,50.24,50.0,100.0,,5.5,8.92,100.0,
2025-08,Eastern,Staples Store Ottawa #32,Toronto FC,91.67,12.5,83.33,,4.17,33.89,83.33,
2025-08,Eastern,Staples Store Ottawa #32,Mississauga FC,100.0,0.0,66.67,,3.67,31.71,50.0,
2025-08,Eastern,Staples Store Ottawa #32,Richmond Hill FC,100.0,0.0,100.0,,6.0,28.35,100.0,
2025-08,Eastern,Staples Store Ottawa #32,Calgary FC,100.0,0.0,33.33,,4.67,29.81,33.33,
2025-08,Eastern,Staples Store Ottawa #32,Montreal FC,99.07,14.29,100.0,,6.0,25.84,100.0,
2025-08,Eastern,Staples Store Ottawa #33,Toronto FC,88.64,22.22,100.0,,4.14,28.64,100.0,
2025-08,Eastern,Staples Store Ottawa #33,Mississauga FC,100.0,0.0,100.0,,4.0,22.52,100.0,
2025-08,Eastern,Staples Store Ottawa #33,Richmond Hill FC,91.78,11.11,87.5,,5.75,29.68,62.5,
2025-08,Eastern,Staples Store Ottawa #33,Calgary FC,100.0,0.0,100.0,,3.0,19.24,100.0,
2025-08,Eastern,Staples Store Ottawa #33,Montreal FC,98.97,20.0,66.67,,6.67,29.73,33.33,
2025-08,Eastern,Staples Store Ottawa #34,Toronto FC,100.0,0.0,85.71,,5.43,23.44,85.71,
2025-08,Eastern,Staples Store Ottawa #34,Mississauga FC,100.0,0.0,100.0,,5.67,10.59,100.0,
2025-08,Eastern,Staples Store Ottawa #34,Richmond Hill FC,73.3,50.0,66.67,,5.0,32.64,66.67,
2025-08,Eastern,Staples Store Ottawa #34,Calgary FC,86.97,30.0,100.0,,4.5,22.7,100.0,
2025-08,Eastern,Staples Store Ottawa #34,Montreal FC,60.71,50.0,100.0,,4.0,28.05,50.0,
2025-08,Eastern,Staples Store Ottawa #35,Toronto FC,100.0,0.0,83.33,,5.0,18.42,83.33,
2025-08,Eastern,Staples Store Ottawa #35,Mississauga FC,100.0,0.0,100.0,,4.5,2.29,100.0,
2025-08,Eastern,Staples Store Ottawa #35,Richmond Hill FC,100.0,0.0,83.33,,4.83,32.91,83.33,
2025-08,Eastern,Staples Store Ottawa #35,Calgary FC,89.66,16.67,100.0,,5.5,8.73,100.0,
2025-08,Eastern,Staples Store Ottawa #35,Montreal FC,100.0,0.0,100.0,,5.33,25.35,100.0,
2025-08,Eastern,Staples Store Toronto #10,Toronto FC,82.38,28.57,83.33,,4.17,23.81,50.0,
2025-08,Eastern,Staples Store Toronto #10,Mississauga FC,100.0,0.0,66.67,,6.0,5.82,33.33,
2025-08,Eastern,Staples Store Toronto #10,Richmond Hill FC,82.8,40.0,100.0,,4.75,42.04,75.0,
2025-08,Eastern,Staples Store Toronto #10,Calgary FC,87.5,20.0,75.0,,4.25,19.1,75.0,
2025-08,Eastern,Staples Store Toronto #10,Montreal FC,86.68,27.27,77.78,,3.78,19.4,66.67,
2025-08,Eastern,Staples Store Toronto #11,Toronto FC,89.29,14.29,83.33,,5.0,31.47,83.33,
2025-08,Eastern,Staples Store Toronto #11,Mississauga FC,94.11,16.67,100.0,,5.67,23.73,100.0,
2025-08,Eastern,Staples Store Toronto #11,Richmond Hill FC,83.89,25.0,77.78,,4.89,26.87,77.78,
2025-08,Eastern,Staples Store Toronto #11,Calgary FC,62.5,50.0,100.0,,4.33,45.13,100.0,
2025-08,Eastern,Staples Store Toronto #11,Montreal FC,96.67,33.33,100.0,,7.0,29.93,66.67,
2025-08,Eastern,Staples Store Toronto #12,Toronto FC,100.0,0.0,100.0,,5.75,21.65,75.0,
2025-08,Eastern,Staples Store Toronto #12,Mississauga FC,100.0,0.0,80.0,,4.8,39.7,80.0,
2025-08,Eastern,Staples Store Toronto #12,Richmond Hill FC,82.56,33.33,100.0,,6.67,16.18,66.67,
2025-08,Eastern,Staples Store Toronto #12,Calgary FC,68.65,42.86,80.0,,5.6,27.53,80.0,
2025-08,Eastern,Staples Store Toronto #12,Montreal FC,79.6,40.0,66.67,,3.67,16.57,66.67,
2025-08,Eastern,Staples Store Toronto #13,Toronto FC,68.48,33.33,100.0,,7.0,14.82,100.0,
2025-08,Eastern,Staples Store Toronto #13,Mississauga FC,68.59,37.5,62.5,,4.38,12.61,62.5,
2025-08,Eastern,Staples Store Toronto #13,Richmond Hill FC,100.0,0.0,100.0,,5.14,14.33,71.43,
2025-08,Eastern,Staples Store Toronto #13,Calgary FC,79.82,25.0,87.5,,4.88,11.94,75.0,
2025-08,Eastern,Staples Store Toronto #13,Montreal FC,100.0,0.0,100.0,,4.0,20.47,100.0,
2025-08,Eastern,Staples Store Toronto #14,Toronto FC,77.53,50.0,75.0,,6.25,20.87,75.0,
2025-08,Eastern,Staples Store Toronto #14,Mississauga FC,97.78,16.67,80.0,,4.4,10.29,60.0,
2025-08,Eastern,Staples Store Toronto #14,Richmond Hill FC,96.2,16.67,80.0,,5.0,11.88,80.0,
2025-08,Eastern,Staples Store Toronto #14,Calgary FC,91.87,33.33,60.0,,5.4,14.8,60.0,
2025-08,Eastern,Staples Store Toronto #14,Montreal FC,75.83,25.0,75.0,,5.25,37.0,50.0,
2025-08,Eastern,Staples Store Toronto #15,Toronto FC,96.58,11.11,100.0,,5.38,30.36,100.0,
2025-08,Eastern,Staples Store Toronto #15,Mississauga FC,94.23,25.0,100.0,,5.33,30.76,100.0,
2025-08,Eastern,Staples Store Toronto #15,Richmond Hill FC,100.0,0.0,100.0,,3.33,11.16,66.67,
2025-08,Eastern,Staples Store Toronto #15,Calgary FC,88.89,50.0,100.0,,4.5,39.2,100.0,
2025-08,Eastern,Staples Store Toronto #15,Montreal FC,94.08,14.29,85.71,,5.29,32.91,71.43,
2025-08,Eastern,Staples Store Toronto #16,Toronto FC,93.61,20.0,100.0,,3.75,21.66,100.0,
2025-08,Eastern,Staples Store Toronto #16,Mississauga FC,76.65,37.5,100.0,,6.17,17.98,83.33,
2025-08,Eastern,Staples Store Toronto #16,Richmond Hill FC,100.0,0.0,100.0,,5.6,28.51,100.0,
2025-08,Eastern,Staples Store Toronto #16,Calgary FC,100.0,0.0,100.0,,5.0,20.26,100.0,
2025-08,Eastern,Staples Store Toronto #16,Montreal FC,100.0,0.0,100.0,,3.67,41.21,100.0,
2025-08,Eastern,Staples Store Toronto #17,Toronto FC,100.0,0.0,100.0,,6.0,24.85,50.0,
2025-08,Eastern,Staples Store Toronto #17,Mississauga FC,81.06,33.33,100.0,,5.2,26.22,100.0,
2025-08,Eastern,Staples Store Toronto #17,Richmond Hill FC,90.76,16.67,100.0,,4.5,37.5,100.0,
2025-08,Eastern,Staples Store Toronto #17,Calgary FC,94.05,14.29,83.33,,5.17,12.95,66.67,
2025-08,Eastern,Staples Store Toronto #17,Montreal FC,93.97,20.0,100.0,,5.0,35.16,100.0,
2025-08,Eastern,Staples Store Toronto #18,Toronto FC,90.52,25.0,100.0,,5.0,33.39,100.0,
2025-08,Eastern,Staples Store Toronto #18,Mississauga FC,88.08,25.0,60.0,,5.4,17.06,60.0,
2025-08,Eastern,Staples Store Toronto #18,Richmond Hill FC,88.48,18.18,80.0,,4.6,25.57,70.0,
2025-08,Eastern,Staples Store Toronto #18,Calgary FC,75.41,40.0,100.0,,6.25,28.03,100.0,
2025-08,Eastern,Staples Store Toronto #18,Montreal FC,96.17,33.33,100.0,,3.67,24.57,100.0,
2025-08,Eastern,Staples Store Toronto #19,Toronto FC,74.24,42.86,60.0,,6.8,39.61,60.0,
2025-08,Eastern,Staples Store Toronto #19,Mississauga FC,91.62,33.33,100.0,,5.0,32.42,66.67,
2025-08,Eastern,Staples Store Toronto #19,Richmond Hill FC,95.19,12.5,100.0,,5.0,33.42,100.0,
2025-08,Eastern,Staples Store Toronto #19,Calgary FC,100.0,0.0,100.0,,5.67,22.41,100.0,
2025-08,Eastern,Staples Store Toronto #19,Montreal FC,77.22,66.67,100.0,,3.67,12.74,100.0,
2025-08,Eastern,Staples Store Toronto #20,Toronto FC,88.78,18.18,77.78,,5.11,32.16,66.67,
2025-08,Eastern,Staples Store Toronto #20,Mississauga FC,100.0,0.0,100.0,,4.0,30.88,100.0,
2025-08,Eastern,Staples Store Toronto #20,Richmond Hill FC,23.06,100.0,100.0,,5.0,19.56,100.0,
2025-08,Eastern,Staples Store Toronto #20,Calgary FC,76.7,33.33,100.0,,5.2,19.64,100.0,
2025-08,Eastern,Staples Store Toronto #20,Montreal FC,100.0,0.0,100.0,,5.5,24.26,66.67,
2025-08,Eastern,Staples Store Toronto #6,Toronto FC,71.11,33.33,100.0,,4.33,29.04,100.0,
2025-08,Eastern,Staples Store Toronto #6,Mississauga FC,72.8,33.33,40.0,,4.8,32.01,40.0,
2025-08,Eastern,Staples Store Toronto #6,Richmond Hill FC,81.67,25.0,66.67,,4.0,21.58,66.67,
2025-08,Eastern,Staples Store Toronto #6,Calgary FC,71.21,33.33,75.0,,5.25,25.65,75.0,
2025-08,Eastern,Staples Store Toronto #6,Montreal FC,100.0,0.0,100.0,,4.75,32.53,100.0,
2025-08,Eastern,Staples Store Toronto #7,Toronto FC,100.0,0.0,100.0,,6.25,33.08,100.0,
2025-08,Eastern,Staples Store Toronto #7,Mississauga FC,94.4,20.0,100.0,,3.0,10.62,66.67,
2025-08,Eastern,Staples Store Toronto #7,Richmond Hill FC,100.0,0.0,100.0,,5.0,23.42,33.33,
2025-08,Eastern,Staples Store Toronto #7,Calgary FC,100.0,0.0,100.0,,5.0,9.58,100.0,
2025-08,Eastern,Staples Store Toronto #7,Montreal FC,100.0,0.0,88.89,,5.44,15.94,77.78,
2025-08,Eastern,Staples Store Toronto #8,Toronto FC,88.29,37.5,83.33,,5.33,17.63,83.33,
2025-08,Eastern,Staples Store Toronto #8,Mississauga FC,96.7,16.67,60.0,,3.6,17.17,60.0,
2025-08,Eastern,Staples Store Toronto #8,Richmond Hill FC,70.7,66.67,66.67,,5.67,7.7,66.67,
2025-08,Eastern,Staples Store Toronto #8,Calgary FC,100.0,0.0,100.0,,5.0,20.81,100.0,
2025-08,Eastern,Staples Store Toronto #8,Montreal FC,95.24,16.67,100.0,,4.67,8.01,66.67,
2025-08,Eastern,Staples Store Toronto #9,Toronto FC,83.33,33.33,50.0,,4.0,26.31,50.0,
2025-08,Eastern,Staples Store Toronto #9,Mississauga FC,100.0,0.0,100.0,,3.0,43.06,100.0,
2025-08,Eastern,Staples Store Toronto #9,Richmond Hill FC,82.77,28.57,100.0,,5.0,21.0,100.0,
2025-08,Eastern,Staples Store Toronto #9,Calgary FC,100.0,0.0,100.0,,5.0,34.4,0.0,
2025-08,Eastern,Staples Store Toronto #9,Montreal FC,90.0,10.0,83.33,,5.33,36.67,66.67,
2025-08,Western,Staples Store Calgary #46,Toronto FC,100.0,0.0,100.0,,6.0,5.03,100.0,
2025-08,Western,Staples Store Calgary #46,Mississauga FC,100.0,0.0,66.67,,5.67,29.83,66.67,
2025-08,Western,Staples Store Calgary #46,Richmond Hill FC,82.35,25.0,50.0,,3.5,18.4,50.0,
2025-08,Western,Staples Store Calgary #46,Calgary FC,80.12,33.33,100.0,,6.0,27.05,100.0,
2025-08,Western,Staples Store Calgary #46,Montreal FC,97.22,16.67,80.0,,5.0,29.45,80.0,
2025-08,Western,Staples Store Calgary #47,Toronto FC,94.36,16.67,80.0,,6.2,35.49,80.0,
2025-08,Western,Staples Store Calgary #47,Mississauga FC,84.19,16.67,100.0,,5.6,26.01,100.0,
2025-08,Western,Staples Store Calgary #47,Richmond Hill FC,88.65,33.33,100.0,,3.4,11.24,80.0,
2025-08,Western,Staples Store Calgary #47,Calgary FC,63.88,66.67,60.0,,4.8,22.29,60.0,
2025-08,Western,Staples Store Calgary #47,Montreal FC,95.61,25.0,100.0,,4.0,36.06,66.67,
2025-08,Western,Staples Store Calgary #48,Toronto FC,86.02,25.0,100.0,,6.67,45.09,100.0,
2025-08,Western,Staples Store Calgary #48,Mississauga FC,85.21,33.33,66.67,,5.33,31.79,66.67,
2025-08,Western,Staples Store Calgary #48,Richmond Hill FC,94.03,50.0,100.0,,2.0,4.18,100.0,
2025-08,Western,Staples Store Calgary #48,Calgary FC,92.64,20.0,66.67,,5.0,28.36,33.33,
2025-08,Western,Staples Store Calgary #48,Montreal FC,90.67,20.0,100.0,,4.75,15.06,100.0,
2025-08,Western,Staples Store Calgary #49,Toronto FC,78.53,40.0,100.0,,5.67,22.49,100.0,
2025-08,Western,Staples Store Calgary #49,Mississauga FC,88.22,20.0,66.67,,6.0,27.72,66.67,
2025-08,Western,Staples Store Calgary #49,Richmond Hill FC,96.32,20.0,75.0,,4.0,42.06,25.0,
2025-08,Western,Staples Store Calgary #49,Calgary FC,100.0,0.0,100.0,,8.0,13.12,100.0,
2025-08,Western,Staples Store Calgary #49,Montreal FC,64.79,57.14,100.0,,3.8,26.41,80.0,
2025-08,Western,Staples Store Calgary #50,Toronto FC,100.0,0.0,85.71,,4.86,17.41,85.71,
2025-08,Western,Staples Store Calgary #50,Mississauga FC,94.15,22.22,100.0,,3.86,30.92,100.0,
2025-08,Western,Staples Store Calgary #50,Richmond Hill FC,92.0,12.5,87.5,,3.75,26.34,50.0,
2025-08,Western,Staples Store Calgary #50,Calgary FC,77.11,36.36,77.78,,5.0,25.93,77.78,
2025-08,Western,Staples Store Calgary #50,Montreal FC,85.78,37.5,100.0,,5.17,30.12,83.33,
2025-08,Western,Staples Store Vancouver #36,Toronto FC,100.0,0.0,50.0,,5.25,34.93,50.0,
2025-08,Western,Staples Store Vancouver #36,Mississauga FC,96.49,16.67,83.33,,4.17,39.82,66.67,
2025-08,Western,Staples Store Vancouver #36,Richmond Hill FC,100.0,0.0,100.0,,4.0,32.73,100.0,
2025-08,Western,Staples Store Vancouver #36,Calgary FC,100.0,0.0,100.0,,5.5,22.96,100.0,
2025-08,Western,Staples Store Vancouver #36,Montreal FC,80.58,42.86,75.0,,4.75,17.54,50.0,
2025-08,Western,Staples Store Vancouver #37,Toronto FC,94.07,16.67,100.0,,5.0,38.53,100.0,
2025-08,Western,Staples Store Vancouver #37,Mississauga FC,96.34,16.67,100.0,,4.0,24.56,75.0,
2025-08,Western,Staples Store Vancouver #37,Richmond Hill FC,89.33,11.11,100.0,,4.75,21.95,87.5,
2025-08,Western,Staples Store Vancouver #37,Calgary FC,89.49,40.0,50.0,,4.25,13.19,50.0,
2025-08,Western,Staples Store Vancouver #37,Montreal FC,100.0,0.0,100.0,,4.5,5.13,100.0,
2025-08,Western,Staples Store Vancouver #38,Toronto FC,73.54,28.57,100.0,,5.4,19.5,100.0,
2025-08,Western,Staples Store Vancouver #38,Mississauga FC,81.48,25.0,33.33,,6.33,30.66,33.33,
2025-08,Western,Staples Store Vancouver #38,Richmond Hill FC,100.0,0.0,100.0,,6.0,18.43,100.0,
2025-08,Western,Staples Store Vancouver #38,Calgary FC,74.77,28.57,100.0,,4.0,33.0,75.0,
2025-08,Western,Staples Store Vancouver #38,Montreal FC,68.08,50.0,50.0,,5.25,23.36,50.0,
2025-08,Western,Staples Store Vancouver #39,Toronto FC,82.99,33.33,80.0,,4.8,17.47,80.0,
2025-08,Western,Staples Store Vancouver #39,Mississauga FC,93.75,20.0,25.0,,3.5,31.88,25.0,
2025-08,Western,Staples Store Vancouver #39,Richmond Hill FC,99.04,25.0,50.0,,5.0,10.18,50.0,
2025-08,Western,Staples Store Vancouver #39,Calgary FC,100.0,0.0,100.0,,4.0,14.58,100.0,
2025-08,Western,Staples Store Vancouver #39,Montreal FC,100.0,0.0,100.0,,5.0,27.32,100.0,
2025-08,Western,Staples Store Vancouver #40,Toronto FC,78.14,40.0,60.0,,5.0,14.41,60.0,
2025-08,Western,Staples Store Vancouver #40,Mississauga FC,100.0,0.0,100.0,,6.0,7.03,100.0,
2025-08,Western,Staples Store Vancouver #40,Richmond Hill FC,90.74,33.33,100.0,,3.0,36.29,100.0,
2025-08,Western,Staples Store Vancouver #40,Calgary FC,100.0,0.0,50.0,,4.5,19.68,33.33,
2025-08,Western,Staples Store Vancouver #40,Montreal FC,100.0,0.0,100.0,,5.5,26.05,100.0,
2025-08,Western,Staples Store Vancouver #41,Toronto FC,100.0,0.0,80.0,,5.6,21.84,80.0,
2025-08,Western,Staples Store Vancouver #41,Mississauga FC,72.84,60.0,50.0,,6.25,28.22,50.0,
2025-08,Western,Staples Store Vancouver #41,Richmond Hill FC,90.2,11.11,100.0,,4.4,26.6,80.0,
2025-08,Western,Staples Store Vancouver #41,Calgary FC,90.0,20.0,100.0,,4.5,8.05,75.0,
2025-08,Western,Staples Store Vancouver #41,Montreal FC,100.0,0.0,80.0,,4.6,20.22,60.0,
2025-08,Western,Staples Store Vancouver #42,Toronto FC,35.89,66.67,100.0,,4.5,37.86,100.0,
2025-08,Western,Staples Store Vancouver #42,Mississauga FC,100.0,0.0,83.33,,4.17,15.78,66.67,
2025-08,Western,Staples Store Vancouver #42,Richmond Hill FC,93.26,14.29,66.67,,5.17,31.73,66.67,
2025-08,Western,Staples Store Vancouver #42,Calgary FC,91.25,22.22,57.14,,4.71,24.49,57.14,
2025-08,Western,Staples Store Vancouver #42,Montreal FC,87.8,20.0,66.67,,6.67,16.64,66.67,
2025-08,Western,Staples Store Vancouver #43,Toronto FC,84.16,33.33,87.5,,5.38,19.92,87.5,
2025-08,Western,Staples Store Vancouver #43,Mississauga FC,100.0,0.0,100.0,,7.0,10.01,100.0,
2025-08,Western,Staples Store Vancouver #43,Richmond Hill FC,62.31,40.0,100.0,,5.67,19.48,100.0,
2025-08,Western,Staples Store Vancouver #43,Calgary FC,85.18,33.33,60.0,,7.0,35.09,60.0,
2025-08,Western,Staples Store Vancouver #43,Montreal FC,75.78,25.0,100.0,,5.0,42.06,100.0,
2025-08,Western,Staples Store Vancouver #44,Toronto FC,91.18,14.29,100.0,,3.67,27.71,100.0,
2025-08,Western,Staples Store Vancouver #44,Mississauga FC,81.55,27.27,100.0,,4.56,33.75,100.0,
2025-08,Western,Staples Store Vancouver #44,Richmond Hill FC,86.99,25.0,100.0,,4.67,25.83,100.0,
2025-08,Western,Staples Store Vancouver #44,Calgary FC,85.76,40.0,100.0,,5.25,8.76,100.0,
2025-08,Western,Staples Store Vancouver #44,Montreal FC,100.0,0.0,100.0,,5.0,30.66,100.0,
2025-08,Western,Staples Store Vancouver #45,Toronto FC,100.0,0.0,100.0,,6.8,27.12,100.0,
2025-08,Western,Staples Store Vancouver #45,Mississauga FC,96.67,50.0,0.0,,5.0,8.83,0.0,
2025-08,Western,Staples Store Vancouver #45,Richmond Hill FC,100.0,0.0,100.0,,6.0,34.17,100.0,
2025-08,Western,Staples Store Vancouver #45,Calgary FC,100.0,0.0,75.0,,4.75,13.89,75.0,
2025-08,Western,Staples Store Vancouver #45,Montreal FC,96.84,20.0,100.0,,5.25,18.89,100.0,
2025-09,Eastern,Staples Store Mississauga #21,Toronto FC,100.0,0.0,100.0,,6.0,4.09,100.0,
2025-09,Eastern,Staples Store Mississauga #21,Mississauga FC,100.0,0.0,100.0,,6.5,27.09,100.0,
2025-09,Eastern,Staples Store Mississauga #21,Richmond Hill FC,86.67,33.33,100.0,,3.0,18.6,50.0,
2025-09,Eastern,Staples Store Mississauga #21,Calgary FC,79.29,28.57,100.0,,5.5,35.04,66.67,
2025-09,Eastern,Staples Store Mississauga #21,Montreal FC,85.89,40.0,87.5,,5.38,21.22,87.5,
2025-09,Eastern,Staples Store Mississauga #22,Toronto FC,95.34,20.0,90.0,,5.8,29.22,80.0,
2025-09,Eastern,Staples Store Mississauga #22,Mississauga FC,96.88,25.0,66.67,,5.67,10.39,66.67,
2025-09,Eastern,Staples Store Mississauga #22,Richmond Hill FC,97.92,12.5,85.71,,4.57,31.51,57.14,
2025-09,Eastern,Staples Store Mississauga #22,Calgary FC,90.88,30.0,80.0,,5.4,21.45,60.0,
2025-09,Eastern,Staples Store Mississauga #22,Montreal FC,100.0,0.0,100.0,,5.0,43.02,66.67,
2025-09,Eastern,Staples Store Mississauga #23,Toronto FC,90.0,10.0,100.0,,5.43,28.53,100.0,
2025-09,Eastern,Staples Store Mississauga #23,Mississauga FC,83.78,20.0,62.5,,5.25,25.53,62.5,
2025-09,Eastern,Staples Store Mississauga #23,Richmond Hill FC,100.0,0.0,100.0,,5.0,38.41,100.0,
2025-09,Eastern,Staples Store Mississauga #23,Calgary FC,80.0,28.57,100.0,,5.67,34.53,83.33,
2025-09,Eastern,Staples Store Mississauga #23,Montreal FC,98.08,7.69,72.73,,4.91,24.24,72.73,
2025-09,Eastern,Staples Store Mississauga #24,Toronto FC,100.0,0.0,100.0,,5.0,8.77,100.0,
2025-09,Eastern,Staples Store Mississauga #24,Mississauga FC,85.41,30.0,62.5,,5.88,18.75,50.0,
2025-09,Eastern,Staples Store Mississauga #24,Richmond Hill FC,93.57,25.0,100.0,,6.0,15.14,100.0,
2025-09,Eastern,Staples Store Mississauga #24,Calgary FC,89.06,100.0,100.0,,5.0,8.25,100.0,
2025-09,Eastern,Staples Store Mississauga #24,Montreal FC,89.06,12.5,100.0,,6.5,14.62,100.0,
2025-09,Eastern,Staples Store Mississauga #25,Toronto FC,100.0,0.0,100.0,,4.0,21.62,66.67,
2025-09,Eastern,Staples Store Mississauga #25,Mississauga FC,100.0,0.0,60.0,,5.2,38.29,60.0,
2025-09,Eastern,Staples Store Mississauga #25,Richmond Hill FC,86.14,40.0,66.67,,4.0,21.75,33.33,
2025-09,Eastern,Staples Store Mississauga #25,Calgary FC,83.64,25.0,85.71,,4.43,34.63,85.71,
2025-09,Eastern,Staples Store Mississauga #25,Montreal FC,93.81,14.29,100.0,,3.75,37.65,100.0,
2025-09,Eastern,Staples Store Mississauga #26,Toronto FC,81.91,28.57,100.0,,5.0,16.58,100.0,
2025-09,Eastern,Staples Store Mississauga #26,Mississauga FC,100.0,0.0,100.0,,5.0,38.15,100.0,
2025-09,Eastern,Staples Store Mississauga #26,Richmond Hill FC,91.93,25.0,100.0,,5.33,26.64,100.0,
2025-09,Eastern,Staples Store Mississauga #26,Calgary FC,90.26,28.57,100.0,,5.43,27.14,85.71,
2025-09,Eastern,Staples Store Mississauga #26,Montreal FC,100.0,0.0,100.0,,3.8,17.17,100.0,
2025-09,Eastern,Staples Store Mississauga #27,Toronto FC,81.05,20.0,75.0,,5.5,31.63,75.0,
2025-09,Eastern,Staples Store Mississauga #27,Mississauga FC,95.0,25.0,100.0,,6.0,46.29,100.0,
2025-09,Eastern,Staples Store Mississauga #27,Richmond Hill FC,92.86,14.29,100.0,,4.67,31.15,83.33,
2025-09,Eastern,Staples Store Mississauga #27,Calgary FC,90.86,28.57,85.71,,5.43,36.0,71.43,
2025-09,Eastern,Staples Store Mississauga #27,Montreal FC,100.0,0.0,100.0,,7.0,38.1,100.0,
2025-09,Eastern,Staples Store Mississauga #28,Toronto FC,90.53,20.0,80.0,,5.4,32.09,40.0,
2025-09,Eastern,Staples Store Mississauga #28,Mississauga FC,81.25,25.0,100.0,,3.33,18.65,66.67,
2025-09,Eastern,Staples Store Mississauga #28,Richmond Hill FC,65.51,66.67,100.0,,6.0,30.93,80.0,
2025-09,Eastern,Staples Store Mississauga #28,Calgary FC,100.0,0.0,80.0,,3.4,21.29,80.0,
2025-09,Eastern,Staples Store Mississauga #28,Montreal FC,80.96,50.0,75.0,,5.0,26.09,75.0,
2025-09,Eastern,Staples Store Mississauga #29,Toronto FC,89.55,20.0,75.0,,6.25,40.4,75.0,
2025-09,Eastern,Staples Store Mississauga #29,Mississauga FC,75.83,60.0,100.0,,5.4,36.24,80.0,
2025-09,Eastern,Staples Store Mississauga #29,Richmond Hill FC,100.0,0.0,100.0,,5.25,28.12,75.0,
2025-09,Eastern,Staples Store Mississauga #29,Calgary FC,89.48,30.0,80.0,,5.9,28.79,70.0,
2025-09,Eastern,Staples Store Mississauga #29,Montreal FC,71.68,37.5,83.33,,3.67,31.44,83.33,
2025-09,Eastern,Staples Store Mississauga #30,Toronto FC,100.0,0.0,100.0,,4.5,16.92,100.0,
2025-09,Eastern,Staples Store Mississauga #30,Mississauga FC,88.4,50.0,75.0,,3.75,29.32,50.0,
2025-09,Eastern,Staples Store Mississauga #30,Richmond Hill FC,95.56,40.0,100.0,,5.0,40.74,100.0,
2025-09,Eastern,Staples Store Mississauga #30,Calgary FC,91.06,16.67,80.0,,5.4,14.71,60.0,
2025-09,Eastern,Staples Store Mississauga #30,Montreal FC,100.0,0.0,50.0,,3.5,33.65,50.0,
2025-09,Eastern,Staples Store Montreal #51,Toronto FC,61.76,50.0,100.0,,6.0,31.92,100.0,
2025-09,Eastern,Staples Store Montreal #51,Mississauga FC,100.0,0.0,100.0,,5.75,25.49,100.0,
2025-09,Eastern,Staples Store Montreal #51,Richmond Hill FC,87.5,50.0,100.0,,4.5,30.68,100.0,
2025-09,Eastern,Staples Store Montreal #51,Calgary FC,100.0,0.0,83.33,,5.5,31.74,83.33,
2025-09,Eastern,Staples Store Montreal #51,Montreal FC,100.0,0.0,100.0,,4.6,31.73,80.0,
2025-09,Eastern,Staples Store Montreal #52,Toronto FC,90.32,12.5,100.0,,6.0,37.55,100.0,
2025-09,Eastern,Staples Store Montreal #52,Mississauga FC,100.0,0.0,100.0,,4.25,43.42,100.0,
2025-09,Eastern,Staples Store Montreal #52,Richmond Hill FC,81.31,28.57,60.0,,5.2,29.1,60.0,
2025-09,Eastern,Staples Store Montreal #52,Calgary FC,78.87,28.57,75.0,,5.17,33.05,75.0,
2025-09,Eastern,Staples Store Montreal #52,Montreal FC,100.0,0.0,100.0,,5.67,43.27,100.0,
2025-09,Eastern,Staples Store Montreal #53,Toronto FC,100.0,0.0,100.0,,7.25,36.65,50.0,
2025-09,Eastern,Staples Store Montreal #53,Mississauga FC,97.44,11.11,75.0,,4.38,26.16,62.5,
